Stock,sgRNA,COG,Gene,Old,KEGG,Condition,mumax,mumax_minusRha,Gen Time,Depletion_per,Dep,D/CR,D/EP,D/mumaxminusR,D/mumaxplusR,minusRmumax/CR,minusRmumax/EP,plusRmumax/CR,plusRmumax/EP,mumax_plusRha,CRISPRRater_Score_real,Rank_CR,CRISPR Efficiency Predictor,Rank_EP,(1-Dep)/CR,(1-Dep)/EP,1-DCR,1-DEP,Lag Time,Spike,S,SpikeN,Unnamed: 33,Dep_Per*coeff,mumax_plusRha*coeff,Lag Time*coeff,Sum,Intercept,Predicted Spike_DML,Predicted Spike_ML,mumax_plusRha*coeff.1,Lag Time*coeff.1,Sum.1,Unnamed: 44,Dep_Per*coeff.1,mumax_plusRha*coeff.2,Lag Time*coeff.2,Sum.2,GLM_Predicted Spike_DML,Unnamed: 50,Depletion_mumaxplusrha_lagtime,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Predicted_Depletion_per,Predicted_Depletion_per_Polynomial
,1977,K,DNA-directed RNA polymerase sigma-70 factor,DNA-directed RNA polymerase sigma-70 factor,Others,(-) Rhamnose,0.726498864,0.726498864,0.460055146,77.57847534,0.775784753,1.141186739,0.122941779,1.067840285,1.234444808,1.068686727,0.115131242,0.924453432,0.099592771,0.62844831,0.679805265,251,6.31018,165,0.329822757,0.035532306,-0.141186739,0.877058221,5.0,3X,3,3,,2.730762332,-0.33640838,0.4625,2.856853952,,2.502153952,,-0.33640838,0.4625,0.12609162,,1.473991031,0.14856518,0.043,1.665556212,1.012456212,,,,,,,58.34166665300003,2.637855375742354
,1639,C,inorganic pyrophosphatase,inorganic pyrophosphatase,Oxidative phosphorylation,(-) Rhamnose,0.726498864,0.726498864,0.459906441,57.49615641,0.574961564,0.820242449,0.075570307,0.791414265,1.029471669,1.036426162,0.095487673,0.796760585,0.073406883,0.55850159,0.700965385,201,7.6083,54,0.606361519,0.055865099,0.179757551,0.924429693,5.0,1X,1,1,,2.023864706,-0.298965901,0.4625,2.187398805,,1.832698805,,-0.298965901,0.4625,0.163534099,,1.092426972,0.132029776,0.043,1.267456748,0.614356748,,,,,,,51.29985796720001,2.5291656759629193
,1612,R,4-oxalocrotonate tautomerase,4-oxalocrotonate tautomerase,Others,(-) Rhamnose,0.726498864,0.726498864,0.459830105,26.58089669,0.265808967,0.389005829,0.061774233,0.365876645,0.435538727,1.063215798,0.168838963,0.893160138,0.141834077,0.61029927,0.6833033,242,4.30291,444,1.074473127,0.17062663,0.610994171,0.938225767,6.986670286,1X,1,1,,0.935647563,-0.326693199,0.646267001,1.255221366,,0.900521366,,-0.326693199,0.646267001,0.319573802,,0.505037037,0.144274747,0.060085364,0.709397149,0.056297149,,,,,,,28.715258734039978,3.5171355260408284
,1507,H,glutamyl-tRNA reductase,glutamyl-tRNA reductase,Biosynthesis of secondary metabolites,(-) Rhamnose,0.726498864,0.726498864,0.459472713,15.22306855,0.152230686,0.234637592,0.033891552,0.209540156,0.253547835,1.119773873,0.161742517,0.925417456,0.133669263,0.60040223,0.64879069,327,4.4917,425,1.306691553,0.188741304,0.765362408,0.966108448,5.0,1X,1,1,,0.535852013,-0.321395314,0.4625,0.676956699,,0.322256699,,-0.321395314,0.4625,0.141104686,,0.289238302,0.141935087,0.043,0.47417339,-0.17892661,,,,,,,30.045921418274993,2.5942747758916394
,1637,M,diacylglyceryl transferase,diacylglyceryl transferase,lipoprotein posttranslational modification,(-) Rhamnose,0.726498864,0.726498864,0.459366955,1.607462932,0.016074629,0.022901197,0.003466332,0.022126159,0.0293901,1.035028148,0.156662166,0.779214688,0.117942165,0.54694028,0.70191218,199,4.63736,401,1.401778454,0.212173601,0.977098803,0.996533668,8.960470494,1X,1,1,,0.056582695,-0.292777132,0.828843521,0.592649084,,0.237949084,,-0.292777132,0.828843521,0.536066389,,0.030541796,0.129296682,0.077060046,0.236898524,-0.416201476,,,,,,,18.693964488920013,4.246156269360815
,1579,K,LysR family transcriptional regulator,LysR family transcriptional regulator,Others,(-) Rhamnose,0.726498864,0.726498864,0.459152938,19.0,0.19,0.282481418,0.034811605,0.261528282,0.322829251,1.080118047,0.133108377,0.875018037,0.107832871,0.58854642,0.672610615,271,5.45795,286,1.204262885,0.148407369,0.717518582,0.965188395,6.0,1X,1,1,,0.6688,-0.315048899,0.555,0.908751101,,0.554051101,,-0.315048899,0.555,0.239951101,,0.361,0.139132374,0.0516,0.551732374,-0.101367626,,,,,,,26.591721195699996,3.0262112954888423
,1672,F,dihydroorotate dehydrogenase,dihydroorotate dehydrogenase,Metabolic pathways,(-) Rhamnose,0.726498864,0.726498864,0.459021384,69.7741881,0.697741881,1.058163646,0.094815413,0.96041703,1.626841969,1.10177518,0.098723169,0.650440341,0.058281883,0.42889346,0.65938939,298,7.35895,73,0.458390935,0.041073539,-0.058163646,0.905184587,8.0,1X,1,1,,2.456051421,-0.229586669,0.74,2.966464752,,2.611764752,,-0.229586669,0.74,0.510413331,,1.325709574,0.101390414,0.0688,1.495899988,0.842799988,,,,,,,75.29283399110008,3.5373539998464762
,1516,U,secY,secY,Bacterial secretion system,(-) Rhamnose,0.726498864,0.726498864,0.458909432,98.76732989,0.987673299,1.600848074,0.119848429,1.359497376,1.651919742,1.177529359,0.088156425,0.969083444,0.072551,0.59789424,0.61696879,390,8.24102,28,0.019979456,0.001495774,-0.600848074,0.880151571,5.0,3X,3,3,,3.476610012,-0.320052787,0.4625,3.619057225,,3.264357225,,-0.320052787,0.4625,0.142447213,,1.876579268,0.141342198,0.043,2.060921466,1.407821466,,,,,,,86.72390660163,2.590377628460711
,1880,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.726498864,0.726498864,0.45836808,79.39926089,0.793992609,1.156780494,0.111902918,1.092902754,1.510165254,1.05844778,0.102390554,0.765995966,0.074099783,0.52576538,0.686381395,237,7.09537,90,0.300135453,0.029034059,-0.156780494,0.888097082,9.156792585,1X,1,1,,2.794853983,-0.281442208,0.847003314,3.36041509,,3.00571509,,-0.281442208,0.847003314,0.565561106,,1.508585957,0.124290936,0.078748416,1.711625309,1.058525309,,,,,,,62.76856737401991,4.27325277348954
,2012,C,"NADH oxidoreductase (quinone), F subunit","NADH oxidoreductase (quinone), F subunit",,(-) Rhamnose,0.6568386,0.6568386,0.458255651,100.0,1.0,1.325512904,0.121519676,1.522444022,2.039144769,0.87064804,0.079818814,0.650033742,0.059593452,0.49040167,0.754424945,94,8.22912,29,0.0,0.0,-0.325512904,0.878480324,14.17450604,5X,5,5,,3.52,-0.262512014,1.311141809,4.568629795,,4.213929795,,-0.262512014,1.311141809,1.048629795,,1.9,0.115930955,0.121900752,2.137831707,1.484731707,,,,,,,98.2609030295,6.289167458258467
,1481,F,ribonucleoside-diphosphate reductase subunit alpha,ribonucleoside-diphosphate reductase subunit alpha,adenosine deoxyribonucleotides de novo biosynthesis,(-) Rhamnose,0.65693535,0.65693535,0.458188161,97.20241684,0.972024168,1.620040281,0.162004028,1.479634439,2.150195158,1.09489225,0.109489225,0.753438717,0.075343872,0.45206323,0.6,355,6.0,161,0.046626386,0.004662639,-0.620040281,0.837995972,9.35851257,2X,2,2,,3.421525073,-0.241989447,0.865662413,4.045198038,,3.690498038,,-0.241989447,0.865662413,0.623672966,,1.84684592,0.106867748,0.080483208,2.034196876,1.381096876,,,,,,,94.98194760110013,4.150935811462775
,1916,,transcriptional regulator,transcriptional regulator,Others,(-) Rhamnose,0.65696303,0.65696303,0.458168856,0.0,0.0,0.0,0.0,0.0,0.0,0.938058651,0.100589643,0.870590176,0.093354882,0.60971194,0.700343235,205,6.53112,144,1.427871292,0.153113095,1.0,1.0,5.0,1X,1,1,,0.0,-0.326378801,0.4625,0.136121199,,-0.218578801,,-0.326378801,0.4625,0.136121199,,0.0,0.144135903,0.043,0.187135903,-0.465964097,,,,,,,3.4199251941399984,2.6087410665902393
,1679,S,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.65828763,0.65828763,0.457246933,62.96296296,0.62962963,0.81110078,0.099179575,0.956465838,1.150713702,0.848018557,0.103693797,0.704867578,0.086189618,0.54716445,0.776265595,71,6.34838,160,0.477118106,0.058340926,0.18889922,0.900820425,9.0,2X,2,2,,2.216296296,-0.29289713,0.8325,2.755899166,,2.401199166,,-0.29289713,0.8325,0.53960287,,1.196296296,0.129349676,0.0774,1.403045972,0.749945972,,,,,,,53.854885784880025,4.264086113070965
,1650,F,pyrG,pyrG,Metabolic pathways,(-) Rhamnose,0.65833522,0.65833522,0.45721388,56.35581136,0.563558114,0.798642611,0.10188916,0.856035188,1.231154575,0.932955354,0.1190245,0.648694021,0.082759031,0.45774765,0.705644935,192,5.53109,274,0.6185007,0.07890703,0.201357389,0.89811084,5.0,1X,1,1,,1.98372456,-0.245032317,0.4625,2.201192243,,1.846492243,,-0.245032317,0.4625,0.217467683,,1.070760416,0.108211544,0.043,1.22197196,0.56887196,,,,,,,58.712049799300075,2.3726048609569372
,1660,J,30S ribosomal protein S6,30S ribosomal protein S6,,(-) Rhamnose,0.65868119,0.65868119,0.45697373,78.24795843,0.782479584,1.084913928,0.125596432,1.187948884,1.290747929,0.913266508,0.105725451,0.840531218,0.097305158,0.60622184,0.721236555,160,6.23011,171,0.30159372,0.034914378,-0.084913928,0.874403568,8.057102268,1X,1,1,,2.754328137,-0.324510551,0.74528196,3.175099546,,2.820399546,,-0.324510551,0.74528196,0.420771409,,1.48671121,0.143310843,0.06929108,1.699313133,1.046213133,,,,,,,62.36857337859995,3.996074851925735
,1510,E,0,0,Others,(-) Rhamnose,0.65871999,0.65871999,0.456946813,37.85534486,0.378553449,0.502810855,0.081076668,0.574680371,0.644286528,0.874940019,0.141081324,0.780414976,0.125839459,0.5875545,0.752874455,102,4.66908,395,0.825431846,0.133098287,0.497189145,0.918923332,5.0,1X,1,1,,1.332508139,-0.314517924,0.4625,1.480490215,,1.125790215,,-0.314517924,0.4625,0.147982076,,0.719251552,0.138897884,0.043,0.901149436,0.248049436,,,,,,,31.14241625300001,2.5743107816321906
,1616,S,membrane protein,membrane protein,Others,(-) Rhamnose,0.65907732,0.65907732,0.456699071,0.0,0.0,0.0,0.0,0.0,0.0,1.152162326,0.181870625,1.075337341,0.169743681,0.61513073,0.572035125,461,3.62388,492,1.748144399,0.275947327,1.0,1.0,8.638609184,1X,1,1,,0.0,-0.32927948,0.79907135,0.46979187,,0.11509187,,-0.32927948,0.79907135,0.46979187,,0.0,0.145416905,0.074292039,0.219708944,-0.433391056,,,,,,,9.173871641749999,4.2844178769754775
,2067,Q,3-oxoacyl-ACP synthase,3-oxoacyl-ACP synthase,Biotin metabolism,(-) Rhamnose,0.6592367,0.6592367,0.456588658,50.19744009,0.501974401,0.785756004,0.096505144,0.7614479,0.752357537,1.031923529,0.126738998,1.044391749,0.128270322,0.66720193,0.63884259,346,5.20153,324,0.779574823,0.095745982,0.214243996,0.903494856,5.0,1X,1,1,,1.766949891,-0.357153193,0.4625,1.872296698,,1.517596698,,-0.357153193,0.4625,0.105346807,,0.953751362,0.157726536,0.043,1.154477898,0.501377898,,,,,,,62.02179350919995,2.698074344168126
,2043,U,multidrug transporter,multidrug transporter,beta-Lactam resistance,(-) Rhamnose,0.69124877,0.69124877,0.435443813,0.0,0.0,0.0,0.0,0.0,0.0,1.504209837,0.095799607,1.358985403,0.086550602,0.62451193,0.45954278,512,7.21557,83,2.176075968,0.13858919,1.0,1.0,6.915064218,1X,1,1,,0.0,-0.334301236,0.63964344,0.305342204,,-0.049357796,,-0.334301236,0.63964344,0.305342204,,0.0,0.14763462,0.059469552,0.207104173,-0.445995827,,,,,,,14.951420412799996,3.5145525513858837
,1645,C,NADH dehydrogenase subunit E,NADH dehydrogenase subunit E,Metabolic pathways,(-) Rhamnose,0.66078704,0.66078704,0.455517408,91.90053336,0.919005334,1.218153429,0.111677231,1.390773847,5.736180744,0.875881749,0.080298627,0.212363153,0.019468918,0.16021206,0.754424945,95,8.22912,30,0.107359476,0.009842446,-0.218153429,0.888322769,13.56053539,3X,3,3,,3.234898774,-0.085761516,1.254349524,4.403486782,,4.048786782,,-0.085761516,1.254349524,1.168588008,,1.746110134,0.037874131,0.116620604,1.900604869,1.247504869,,,,,,,63.52773937048993,4.68235950540138
,1538,D,cell wall shape-determining protein,cell wall shape-determining protein,Peptidoglycan biosynthesis,(-) Rhamnose,0.66098451,0.66098451,0.455381322,39.61275074,0.396127507,0.507156712,0.057389157,0.599299229,0.676779465,0.846249565,0.095760438,0.749367761,0.084797426,0.58531254,0.781075155,65,6.90248,113,0.773129818,0.087486308,0.492843288,0.942610843,5.0,1X,1,1,,1.394368826,-0.313317803,0.4625,1.543551023,,1.188851023,,-0.313317803,0.4625,0.149182197,,0.752642264,0.138367884,0.043,0.934010149,0.280910149,,,,,,,54.30838262279999,2.570827016284545
,1626,L,single-stranded DNA-binding protein,single-stranded DNA-binding protein,DNA Replication,(-) Rhamnose,0.66125795,0.66125795,0.455193015,21.5099581,0.215099581,0.377602508,0.034957807,0.325288461,0.352726746,1.160823556,0.107467098,1.070524173,0.099107333,0.60981931,0.56964553,466,6.15312,178,1.377875148,0.12756137,0.622397492,0.965042193,8.600089173,1X,1,1,,0.757150525,-0.326436277,0.795508249,1.226222497,,0.871522497,,-0.326436277,0.795508249,0.469071972,,0.408689204,0.144161285,0.073960767,0.626811256,-0.026288744,,,,,,,23.46753136979997,4.252865324793388
,1647,C,Fe-S cluster assembly scaffold IscU,Fe-S cluster assembly scaffold IscU,,(-) Rhamnose,0.66228171,0.66228171,0.454489374,100.0,1.0,1.502319781,0.181958786,1.509931476,1.756262485,0.994958913,0.120507976,0.855407317,0.10360569,0.56939097,0.665637245,284,5.49575,279,0.0,0.0,-0.502319781,0.818041214,7.938881638,5X,5,5,,3.52,-0.304794986,0.734346552,3.949551565,,3.594851565,,-0.304794986,0.734346552,0.429551565,,1.9,0.134604025,0.068274382,2.102878407,1.449778407,,,,,,,67.95114643583999,3.8530083028016358
,1606,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.66245482,0.66245482,0.454370609,0.873845485,0.008738455,0.012307994,0.001573881,0.01319102,0.014044883,0.933058547,0.119314578,0.876332944,0.112060809,0.62218066,0.70998205,181,5.55217,270,1.396178319,0.178535878,0.987692006,0.998426119,7.558084262,1X,1,1,,0.030759361,-0.333053307,0.699122794,0.396828848,,0.042128848,,-0.333053307,0.699122794,0.366069487,,0.016603064,0.147083508,0.064999525,0.228686097,-0.424413903,,,,,,,6.926587905449985,3.805590196536452
,1973,J,argS,argS,,(-) Rhamnose,0.66261728,0.66261728,0.454259207,100.0,1.0,1.551105651,0.148164611,1.5091668,1.673521774,1.027789407,0.098176431,0.926851191,0.088534618,0.59754227,0.64470141,332,6.74925,126,0.0,0.0,-0.551105651,0.851835389,5.0,5X,5,5,,3.52,-0.319864377,0.4625,3.662635623,,3.307935623,,-0.319864377,0.4625,0.142635623,,1.9,0.141258993,0.043,2.084258993,1.431158993,,,,,,,67.14716012033,2.58983070483611
,1643,C,NADH-quinone oxidoreductase subunit A,NADH-quinone oxidoreductase subunit A,Metabolic pathways,(-) Rhamnose,0.66270517,0.66270517,0.454198962,91.80971778,0.918097178,1.222023746,0.153902418,1.385378022,2.575501193,0.882086858,0.111090558,0.474479977,0.059756298,0.35647321,0.75129242,106,5.96545,226,0.109015904,0.01372953,-0.222023746,0.846097582,13.55211153,1X,1,5,,3.231702066,-0.190820109,1.253570317,4.294452273,,3.939752273,,-0.190820109,1.253570317,1.062750207,,1.744384638,0.084270267,0.116548159,1.945203064,1.292103064,,,,,,,91.00944073359994,5.480440469978013
,2058,P,iron dicitrate transporter FecR,iron dicitrate transporter FecR,Others,(-) Rhamnose,0.66295784,0.66295784,0.454025855,0.0,0.0,0.0,0.0,0.0,0.0,1.166346682,0.087040721,0.974853506,0.072750198,0.55411207,0.568405475,469,7.61664,52,1.759307473,0.131291488,1.0,1.0,5.0,1X,1,1,,0.0,-0.296616191,0.4625,0.165883809,,-0.188816191,,-0.296616191,0.4625,0.165883809,,0.0,0.130992093,0.043,0.173992093,-0.479107907,,,,,,,20.872801278000008,2.522344832741452
,1661,L,DNA helicase,DNA helicase,DNA Replication,(-) Rhamnose,0.66339853,0.66339853,0.453724249,99.61671718,0.996167172,1.446231805,0.194306217,1.501611967,5.040317401,0.963119525,0.129398421,0.286932685,0.038550393,0.19763977,0.68880187,232,5.12679,332,0.005564486,0.000747608,-0.446231805,0.805693783,14.69542498,5X,5,5,,3.506508445,-0.105796569,1.359326811,4.760038687,,4.405338687,,-0.105796569,1.359326811,1.253530242,,1.892717626,0.046722042,0.126380655,2.065820323,1.412720323,,,,,,,90.83020524269996,5.215220616045024
,1351,L,gyrB,gyrB,DNA Replication,(-) Rhamnose,0.663532175,0.663532175,0.453632863,97.18008013,0.971800801,1.554001829,0.129846291,1.464587307,1.986506955,1.061051002,0.088657255,0.782278575,0.065364126,0.489200805,0.625353705,374,7.48424,61,0.045093198,0.003767811,-0.554001829,0.870153709,12.0713147,3X,3,3,,3.420738821,-0.261869191,1.11659661,4.275466239,,3.920766239,,-0.261869191,1.11659661,0.854727419,,1.846421522,0.11564707,0.103813306,2.065881899,1.412781899,,,,,,,96.06338801029989,5.398580263257344
,1877,,0,,Others,(-) Rhamnose,0.66401703,0.66401703,0.453301627,46.86439302,0.46864393,0.598691971,0.101955138,0.70577095,0.907998921,0.848280835,0.144459245,0.659353174,0.112285528,0.51612829,0.782779715,58,4.59657,405,0.678806642,0.115598385,0.401308029,0.898044862,5.223700839,1X,1,1,,1.649626634,-0.276283474,0.483192328,1.856535488,,1.501835488,,-0.276283474,0.483192328,0.206908854,,0.890423467,0.122012728,0.044923827,1.057360022,0.404260022,,,,,,,51.44975597129997,2.5592821020118475
,2070,J,rpmF,rpmF,Ribosome biogenesis,(-) Rhamnose,0.66462827,0.66462827,0.452884738,21.10567576,0.211056758,0.285730898,0.038954304,0.317556094,0.312232184,0.899780866,0.122669049,0.915123143,0.124760695,0.67596093,0.738655705,132,5.41806,293,1.068079806,0.145613604,0.714269102,0.961045696,5.0,1X,1,1,,0.742919787,-0.361841886,0.4625,0.843577901,,0.488877901,,-0.361841886,0.4625,0.100658114,,0.401007839,0.159797164,0.043,0.603805003,-0.049294997,,,,,,,26.06906445599999,2.711684890600726
,1425,G,fructose-bisphosphate aldolase,fructose-bisphosphate aldolase,Biosynthesis of amino acids,(-) Rhamnose,0.665466443,0.665466443,0.452314318,88.12160777,0.881216078,1.208539486,0.16693777,1.324208135,1.685911163,0.912650703,0.126066111,0.716846482,0.099019316,0.522694254,0.72915787,145,5.27871,313,0.16290563,0.022502453,-0.208539486,0.83306223,13.03455657,1X,1,5,,3.101880594,-0.279798234,1.205696483,4.027778842,,3.673078842,,-0.279798234,1.205696483,0.925898249,,1.674310548,0.123564922,0.112097187,1.909972656,1.256872656,,,,,,,88.8396931498,5.935658720194025
,1899,J,50S ribosomal protein L17,50S ribosomal protein L17,,(-) Rhamnose,0.66575851,0.66575851,0.452115888,100.0,1.0,1.755912222,0.167847755,1.50204614,1.83192851,1.169013505,0.111746072,0.958504774,0.091623529,0.54587283,0.56950455,467,5.95778,229,0.0,0.0,-0.755912222,0.832152245,5.0,5X,5,5,,3.52,-0.292205726,0.4625,3.690294274,,3.335594274,,-0.292205726,0.4625,0.170294274,,1.9,0.129044337,0.043,2.072044337,1.418944337,,,,,,,81.06206047162003,2.5095419375948222
,1875,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.666217,0.666217,0.451804742,0.0,0.0,0.0,0.0,0.0,0.0,0.969754773,0.096981029,0.826043548,0.082609084,0.56748806,0.68699533,236,6.86956,114,1.45561397,0.145569731,1.0,1.0,5.0,1X,1,1,,0.0,-0.303776359,0.4625,0.158723641,,-0.195976359,,-0.303776359,0.4625,0.158723641,,0.0,0.134154177,0.043,0.177154177,-0.475945823,,,,,,,20.590883095200006,2.5431296863750856
,1641,I,phosphatidylserine decarboxylase proenzyme,phosphatidylserine decarboxylase proenzyme,Glycerophospholipid metabolism,(-) Rhamnose,0.66644394,0.66644394,0.451650892,52.52770014,0.525277001,0.653602064,0.067464555,0.788178825,2.282948408,0.829256056,0.085595493,0.286297343,0.029551502,0.23008711,0.803664845,33,7.78597,44,0.590697729,0.060971594,0.346397936,0.932535445,13.27275891,1X,1,1,,1.848975045,-0.12316563,1.227730199,2.953539614,,2.598839614,,-0.12316563,1.227730199,1.104564569,,0.998026303,0.054392593,0.114145727,1.166564622,0.513464622,,,,,,,54.5658859758,4.868517327835216
,1365,C,ATP synthase subunit delta,ATP synthase subunit delta,Metabolic pathways,(-) Rhamnose,0.668379033,0.668379033,0.450343271,99.26102389,0.992610239,1.622794908,0.140947722,1.485100803,2.539151092,1.092717009,0.094907849,0.639109233,0.055509781,0.390922085,0.61166709,402,7.0424,98,0.012081345,0.001049324,-0.622794908,0.859052278,10.83775646,3X,3,3,,3.493988041,-0.209260592,1.002492473,4.287219921,,3.932519921,,-0.209260592,1.002492473,0.79323188,,1.885959454,0.092413981,0.093204706,2.07157814,1.41847814,,,,,,,93.24030589419992,4.557036054392354
,1945,C,alcohol dehydrogenase,alcohol dehydrogenase,Others,(-) Rhamnose,0.66896182,0.66896182,0.44995094,13.39257051,0.133925705,0.221084319,0.0262259,0.200199325,0.221040132,1.104320998,0.130998943,1.000199903,0.118647685,0.60588864,0.605767545,408,5.10662,336,1.429713926,0.169598344,0.778915681,0.9737741,5.0,1X,1,1,,0.471418482,-0.324332189,0.4625,0.609586293,,0.254886293,,-0.324332189,0.4625,0.138167811,,0.25445884,0.143232074,0.043,0.440690914,-0.212409086,,,,,,,13.456219334700009,2.602800068511034
,1610,,hypothetical protein,hypothetical protein,,(-) Rhamnose,0.66952347,0.66952347,0.449573485,38.25966851,0.382596685,0.455749353,0.069179528,0.571446263,0.618465258,0.797536676,0.121060425,0.736903726,0.111856772,0.61862276,0.839489255,13,5.53049,275,0.735451123,0.111636277,0.544250647,0.930820472,6.879893358,1X,1,1,,1.346740332,-0.331148763,0.636390136,1.651981704,,1.297281704,,-0.331148763,0.636390136,0.305241372,,0.726933702,0.14624242,0.059167083,0.932343205,0.279243205,,,,,,,39.14370939350007,3.4859176576034736
,1851,,0,,Others,(-) Rhamnose,0.67012274,0.67012274,0.449171446,46.28879892,0.462887989,0.751595661,0.110084828,0.690751054,0.77859372,1.08808471,0.159369758,0.965324586,0.141389309,0.59451801,0.615873685,394,4.20483,449,0.872113915,0.127736915,0.248404339,0.889915172,5.0,1X,1,1,,1.629365722,-0.318245491,0.4625,1.773620231,,1.418920231,,-0.318245491,0.4625,0.144254509,,0.879487179,0.140544058,0.043,1.063031237,0.409931237,,,,,,,39.098121409299964,2.5851313292048443
,1411,L,DNA gyrase subunit A,DNA gyrase subunit A,DNA Replication,(-) Rhamnose,0.670918473,0.670918473,0.448638713,49.0,0.49,0.855924066,0.073620996,0.73034209,1.051094299,1.171949525,0.100803441,0.814317105,0.070042237,0.466180818,0.57248069,460,6.65571,131,0.890859742,0.076625935,0.144075934,0.926379004,15.26987764,1X,1,1,,1.7248,-0.249546592,1.412463682,2.88771709,,2.53301709,,-0.249546592,1.412463682,1.16291709,,0.931,0.110205145,0.131320948,1.172526093,0.519426093,,,,,,,68.97120708050002,6.639599538532492
